"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Salary","Contract","FPts","FP/G","%D","ADP","Ros"
"*05lg5*","Baron Radcliff","PHI","1B,OF","10483","FA","24","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","3%"
"*03at1*","Kendall Radcliffe","TEX","OF","10484","FA","31","CHC Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*03bdy*","Mason Radeke","CLE","SP","10485","FA","33","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*02n4r*","Bijan Rademacher","CHC","OF","10486","FA","32","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*0155k*","Brad Radke","(N/A)","P","10487","FA","0","","11.00","2023","0","0","0%","-","0%"
"*03dwb*","Travis Radke","SD","P","10488","FA","30","SF Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03dh3*","Bryan Radziewski","HOU","P","10489","FA","31","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*066dj*","Stefan Raeth","SEA","SP","10490","FA","23","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*03ml2*","Ronny Rafael","HOU","OF","10491","FA","26","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*060wy*","Carter Raffield","CIN","SP","10492","FA","23","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02yxd*","Argenis Raga","OAK","2B","10493","FA","29","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*0642g*","Mitchell Ragan","(N/A)","SP","10494","FA","26","","11.00","2023","0","0","0%","-","0%"
"*0373y*","Brian Ragira","SF","1B","10495","FA","31","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05lg4*","Carson Ragsdale","SF","RP","10496","FA","25","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","5%"
"*02mwy*","Tanner Rahier","CIN","SS","10497","FA","30","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03dak*","Matt Railey","ARI","OF","10498","FA","28","COL Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*05yai*","Bryce RAINER","(N/A)","SS","10474","FA","18","","11.00","2023","0","0","0%","-","1%"
"*05jqv*","Max Rajcic","STL","SP","10499","FA","22","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","9%"
"*0515j*","Jack Ralston","STL","P","10500","FA","26","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*0662t*","Kole Ramage","CHW","SP","10501","FA","25","DET Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*066jw*","Blake Rambusch","SEA","3B","10502","FA","24","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*0422i*","Cody Ramer","LAA","SS","10503","FA","30","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*04xcr*","Brandon Ramey","PHI","RP","10504","FA","23","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*04yma*","Abiezel Ramirez","TB","SS","10505","FA","23","TOR Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*05aap*","Adolfo Ramirez","LAD","RP","10506","FA","24","STL Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*04z6m*","Agustin Ramirez","NYY","C","10507","FA","22","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","10%"
"*04z9g*","Aldo Ramirez","WSH","SP","10508","FA","22","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","4%"
"*057p4*","Alex Ramirez","SD","C","10509","FA","21","SF Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*04yd0*","Alexander Ramirez","LAA","OF","10510","FA","21","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","4%"
"*0526a*","Alexander Ramirez","NYM","OF","10511","CA$H","20","MIL Thu 10:10AM","15.00","2027","0","0","0%","-","19%"
"*0510k*","Alexis Ramirez","MIA","SP","10512","FA","24","PIT Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*05ynq*","Ben Ramirez","SEA","SS","10513","FA","25","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","1%"
"*05j99*","Breilin Ramirez","MIN","3B","10514","FA","21","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*01yyl*","Carlos Ramirez","CHC","RP","10578","FA","32","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*061pb*","Claudio Ramirez","(N/A)","OF","10515","FA","23","","11.00","2023","0","0","0%","-","0%"
"*000vr*","Edwar Ramirez","OAK","RP","10516","FA","42","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*03bvc*","Eliezer Ramirez","PIT","OF","10517","FA","27","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03zxg*","Emmanuel Ramirez","NYY","SP","10518","FA","29","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*05y5t*","Enmanuel Ramirez","WSH","OF","10519","FA","20","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*0007a*","Hanley Ramirez","(N/A)","1B","10520","FA","40","","11.00","2023","0","0","0%","-","0%"
"*01t20*","J.P. Ramirez","WSH","OF","10521","FA","34","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*063gl*","Jawilme Ramirez","NYM","SP","10523","FA","22","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","2%"
"*01sax*","JC Ramirez","(N/A)","RP","10522","FA","35","","11.00","2023","0","0","0%","-","0%"
"*05y50*","Jean Ramirez","KC","OF","10524","FA","23","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*0381h*","Jose Ramirez","(N/A)","RP","10579","FA","33","","11.00","2023","0","0","0%","-","0%"
"*060vv*","Jose Andres Ramirez","BOS","SP","10525","FA","22","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*04ymq*","Jose Baez Ramirez","CLE","SS","10526","FA","21","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","1%"
"*042c3*","Juan Ramirez","DET","OF","10527","FA","24","@CHW Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*05r6e*","Kelvin Ramirez","LAD","RP","10528","FA","0","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05zy9*","Luis Ramirez","TEX","SP","10529","FA","22","CHC Thu 4:35PM","11.00","2023","0","0","0%","-","4%"
"*04tsa*","Manny Ramirez","HOU","RP","10530","FA","24","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*005jy*","Max Ramirez","KC","C","10531","FA","39","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05ux7*","Micael Ramirez","CLE","C,1B","10532","FA","24","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*052fu*","Moises Ramirez","(N/A)","SS","10533","FA","21","","11.00","2023","0","0","0%","-","1%"
"*025gk*","Neil Ramirez","(N/A)","RP","10534","FA","34","","11.00","2023","0","0","0%","-","0%"
"*02bsm*","Noe Ramirez","(N/A)","RP","10535","FA","34","","11.00","2023","0","0","0%","-","1%"
"*05vy9*","Pedro Ramirez","CHC","SS","10536","FA","19","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","6%"
"*061zl*","Rafael Ramirez","CLE","SS","10537","FA","18","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","5%"
"*066rd*","Rafael Ramirez","HOU","SS","10538","FA","19","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*0620u*","Ramon Ramirez","LAA","OF","10539","FA","18","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","1%"
"*013pd*","Ramon A. Ramirez","BOS","RP","10540","FA","41","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*03dqy*","Raphael Ramirez","NYM","OF","10541","FA","28","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*05t90*","Robert Ramirez","(N/A)","SP","10542","FA","22","","11.00","2023","0","0","0%","-","0%"
"*0374h*","Roel Ramirez","ATL","RP","10543","FA","28","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*05y5r*","Sebastian Ramirez","KC","OF","10544","FA","20","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*03jh7*","Williams Ramirez","MIN","SP","10545","FA","31","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05r8a*","Yefri Ramirez","CLE","SS","10546","FA","0","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*0436n*","Yefry Ramirez","(N/A)","RP","10547","FA","30","","11.00","2023","0","0","0%","-","1%"
"*05toz*","Yeuris Ramirez","(N/A)","3B","10548","FA","25","","11.00","2023","0","0","0%","-","0%"
"*01eyn*","Yordany Ramirez","HOU","OF","10549","FA","39","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*04q1g*","Adrian Ramos","TOR","OF","10550","FA","25","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*01luu*","Cesar Ramos","LAD","RP","10551","FA","39","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03zle*","Daniel Ramos","NYY","SP","10552","FA","28","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*03yvy*","Edubray Ramos","(N/A)","RP","10553","FA","31","","11.00","2023","0","0","0%","-","0%"
"*04alx*","Eudy Ramos","ARI","3B","10554","FA","27","COL Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*05ybm*","Eury Ramos","CHC","SP","10555","FA","26","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*04veq*","Gerard Ramos","COL","OF","10556","FA","22","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*029ur*","Henry Ramos","CIN","OF","10557","FA","31","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*05yho*","Henry Ramos","KC","OF","10558","FA","19","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","3%"
"*066f5*","Javier Ramos","COL","SP","10559","FA","24","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*04kvu*","Jeffrey Ramos","ATL","OF","10560","FA","24","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","1%"
"*05gcb*","Jeremy Ramos","STL","OF","10561","FA","20","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*050vp*","Jose Ramos","LAD","OF","10562","FA","22","STL Thu 1:10PM","11.00","2023","0","0","0%","-","11%"
"*060ot*","Lenerd Ramos","(N/A)","RP","10563","FA","20","","11.00","2023","0","0","0%","-","0%"
"*03aq8*","Mauricio Ramos","KC","3B","10564","FA","31","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03daj*","Milton Ramos","NYM","SS","10565","FA","28","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*021x6*","Roberto Ramos","BOS","3B","10566","FA","35","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*03vlp*","Roberto Ramos","BOS","1B","10567","FA","29","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","1%"
"*03asx*","Wander Ramos","WSH","OF","10568","FA","33","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04yk8*","Wilkin Ramos","PIT","SP","10569","FA","23","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*01cgf*","Wilson Ramos","(N/A)","C","10570","FA","36","","11.00","2023","0","0","0%","-","0%"
"*031br*","James Ramsay","HOU","OF","10571","FA","31","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*02bz0*","Caleb Ramsey","BOS","OF","10572","FA","35","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*066jc*","Garrett Ramsey","BOS","SP","10573","FA","24","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*02mw8*","James Ramsey","LAD","OF","10574","FA","34","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03qmb*","Jordan Ramsey","CIN","P","10575","FA","31","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02c5j*","Matt Ramsey","(N/A)","RP","10576","FA","34","","11.00","2023","0","0","0%","-","0%"
"*061a6*","Ryan Ramsey","KC","SP","10577","FA","22","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","3%"
"*01sr2*","Anthony Ranaudo","(N/A)","SP","10580","FA","34","","11.00","2023","0","0","0%","-","0%"
"*051a4*","Jake Randa","WSH","OF","10581","FA","25","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05yb4*","Scott Randall","PIT","SP","10582","FA","25","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*03piy*","Cornelius Randolph","(N/A)","OF","10583","FA","26","","11.00","2023","0","0","0%","-","1%"
"*05iyo*","Raul Rangel","BAL","RP","10584","FA","21","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","1%"
"*02c3e*","William Rankin","COL","P","10585","FA","34","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*064na*","Alex Rao","PHI","SP","10586","FA","24","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","1%"
"*000ta*","Clay Rapada","SF","RP","10587","FA","42","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05yf5*","Nick Raposo","STL","C","10588","FA","25","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*066fs*","Shawn Rapp","(N/A)","SP","10589","FA","23","","11.00","2023","0","0","0%","-","0%"
"*04efo*","Nick Raquet","WSH","SP","10590","FA","28","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*05y2i*","Tyler Ras","COL","RP","10591","FA","24","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*051ao*","Bodi Rascon","SD","P","10592","FA","22","SF Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*02mxa*","Alec Rash","WSH","P","10593","FA","29","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02ytp*","Cory Rasmus","LAA","RP","10594","FA","36","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*021x9*","Jacob Rasner","CHW","SP","10595","FA","37","DET Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*031fa*","Sean Ratcliffe","TOR","P","10596","FA","28","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02n3i*","Jeremy Rathjen","LAD","OF","10597","FA","33","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03qqt*","Logan Ratledge","PIT","SS","10598","FA","31","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03df3*","Lane Ratliff","SEA","P","10599","FA","28","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*021xa*","Sean Ratliff","NYM","OF","10600","FA","36","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*05rf4*","Tad Ratliff","KC","RP","10601","FA","27","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04eq2*","Tyler Ratliff","TEX","3B","10602","FA","28","CHC Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*0312t*","Michael Ratterree","MIL","OF,P","10603","FA","32","@NYM Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*03rwc*","Roniel Raudes","BOS","SP","10604","FA","25","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","1%"
"*02n3v*","Brian Rauh","WSH","P","10605","FA","32","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*0513s*","John Rave","KC","OF","10606","FA","25","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","3%"
"*0314p*","Andy Ravel","TOR","P","10607","FA","29","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05rds*","Luis Ravelo","BOS","SS","10608","FA","20","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","3%"
"*02hhz*","Rangel Ravelo","SEA","1B","10609","FA","31","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*03dbb*","Adam Ravenelle","DET","RP","10610","FA","31","@CHW Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*030te*","Josh Ravin","(N/A)","RP","10611","FA","35","","11.00","2023","0","0","0%","-","0%"
"*02btp*","Andrew Ray","LAA","OF","10612","FA","32","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*000iw*","Chris Ray","OAK","RP","10613","FA","41","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*03dem*","Corey Ray","KC","P","10614","FA","31","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03ytc*","Corey Ray","MIL","OF","10615","FA","29","@NYM Thu 10:10AM","11.00","2023","0","0","0%","-","3%"
"*062e2*","Dylan Ray","ARI","RP","10616","FA","22","COL Thu 1:00AM","11.00","2023","0","0","0%","-","7%"
"*05y5j*","Harrison Ray","TOR","2B","10617","FA","25","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*05yoc*","Johnny Ray","CHW","SP","10618","FA","25","DET Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*02hj0*","Lance Ray","MIN","OF","10619","FA","34","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*01d65*","Robert Ray","MIA","SP","10620","FA","39","PIT Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05mrp*","Marco Raya","MIN","P","10621","CA$H","21","@KC Thu 1:10PM","15.00","2027","0","0","0%","-","18%"
"*02hdm*","Mike Rayl","CLE","P","10622","FA","35","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*05unz*","Elian Rayo","SF","3B","10623","FA","20","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*04ep1*","Orlando Razo","SEA","P","10624","FA","28","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*04yxu*","Yoandy Rea","DET","C","10625","FA","23","@CHW Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03c7w*","Raudy Read","(N/A)","C","10626","FA","30","","11.00","2023","0","0","0%","-","0%"
"*051hn*","Nic Ready","MIA","3B","10627","FA","26","PIT Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hsj*","Miles Reagan","ARI","P","10628","FA","33","COL Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*03dvq*","Alex Real","MIN","C","10629","FA","30","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03o3b*","Chris Rearick","LAD","RP","10630","FA","36","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*021xc*","Anthony Recker","(N/A)","C","10631","FA","40","","11.00","2023","0","0","0%","-","0%"
"*05ude*","Ryan Reckley","SF","SS","10632","FA","19","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","6%"
"*01eyt*","Trevor Reckling","ARI","SP","10633","FA","34","COL Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*01cjc*","Josh Reddick","(N/A)","OF","10634","FA","36","","11.00","2023","0","0","0%","-","0%"
"*03dge*","Hunter Redman","LAD","C","10635","FA","31","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02ncx*","Reid Redman","TB","2B","10636","FA","35","TOR Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*055qq*","Chandler Redmond","STL","2B","10637","FA","26","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","5%"
"*01sba*","Todd Redmond","(N/A)","RP","10638","FA","38","","11.00","2023","0","0","0%","-","0%"
"*025eh*","Addison Reed","(N/A)","RP","10639","FA","35","","11.00","2023","0","0","0%","-","0%"
"*03yk5*","Buddy Reed","(N/A)","OF","10640","FA","28","","11.00","2023","0","0","0%","-","1%"
"*0311g*","Cody Reed","ARI","SP","10641","FA","27","COL Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*03fpq*","Cody Reed","(N/A)","RP","10642","FA","30","","11.00","2023","0","0","0%","-","0%"
"*021xd*","Evan Reed","(N/A)","RP","10643","FA","37","","11.00","2023","0","0","0%","-","0%"
"*02ob8*","Jake Reed","LAD","RP","10644","FA","31","STL Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*02nb4*","James Reed","STL","P","10645","FA","33","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02btr*","Michael Reed","(N/A)","OF","10646","FA","31","","11.00","2023","0","0","0%","-","0%"
"*041sw*","Remey Reed","MIA","P","10647","FA","28","PIT Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*05rb6*","Tyree Reed","(N/A)","OF","10648","FA","20","","11.00","2023","0","0","0%","-","0%"
"*04ejh*","Tyreque Reed","BOS","1B","10649","FA","26","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*04es6*","Will Reed","PIT","P","10650","FA","28","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04y7y*","Jackson Rees","TOR","SP","10651","FA","29","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*03dan*","Jakson Reetz","SF","C","10652","FA","27","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*03qp0*","James Reeves","(N/A)","SP","10653","FA","30","","11.00","2023","0","0","0%","-","0%"
"*031g4*","Mike Reeves","TOR","C","10654","FA","33","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*0664u*","Nicholas Regalado","KC","SP","10655","FA","21","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04z6p*","Andres Regnault","(N/A)","C","10656","FA","25","","11.00","2023","0","0","0%","-","0%"
"*03qjs*","Austin Rei","(N/A)","C","10657","FA","30","","11.00","2023","0","0","0%","-","0%"
"*061p6*","Austin Reich","SF","RP","10658","FA","26","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05a2t*","Tyler Reichenborn","STL","OF","10659","FA","25","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*066dc*","Simon Reid","LAD","C","10660","FA","22","STL Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*01svd*","Adam Reifer","STL","RP","10661","FA","37","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05y0r*","Evan Reifert","TB","RP","10662","FA","24","TOR Thu 1:10PM","11.00","2023","0","0","0%","-","5%"
"*05jpm*","Patrick Reilly","PIT","1B","10663","FA","22","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","3%"
"*031fd*","Reed Reilly","BOS","P","10664","FA","31","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*065iv*","Vince Reilly","OAK","SP","10665","FA","22","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*06481*","Jacob Reimer","NYM","3B","10666","FA","19","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","8%"
"*04q0c*","Jake Reindl","CHC","P","10667","FA","26","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*031b6*","Jack Reinheimer","KC","SS","10668","FA","31","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*031c9*","Zac Reininger","(N/A)","RP","10669","FA","30","","11.00","2023","0","0","0%","-","0%"
"*0665t*","Livan Reinoso","LAD","SP","10670","FA","25","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04eks*","Zach Reks","(N/A)","OF","10671","FA","30","","11.00","2023","0","0","0%","-","0%"
"*04ug4*","Danielito Remy","CIN","2B,SS","10672","FA","25","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04eq3*","Peyton Remy","CHC","P","10673","FA","27","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*02mxj*","Tony Renda","(N/A)","2B","10674","FA","32","","11.00","2023","0","0","0%","-","0%"
"*01sjm*","David Renfroe","BOS","1B,3B","10675","FA","33","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*02n70*","Luc Rennie","BAL","P","10676","FA","29","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*04ehw*","Marcel Renteria","NYM","SP","10677","FA","29","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*04d6h*","Alejandro Requena","(N/A)","SP","10678","FA","27","","11.00","2023","0","0","0%","-","0%"
